Site,Parameter,Date..LT.,Year,Month,Day,Hour,NowCast.Conc.,AQI,AQI.Category,Raw.Conc.,Conc..Unit,Duration,QC.Name
Lima,PM2.5 - Principal,2021-03-25 10:00 AM,2021,3,25,10,19.4,66,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-03-25 11:00 AM,2021,3,25,11,20.7,69,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-03-25 12:00 PM,2021,3,25,12,27.3,83,Moderate,34,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-03-25 01:00 PM,2021,3,25,13,25.6,79,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-03-25 02:00 PM,2021,3,25,14,21.8,71,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-03-25 03:00 PM,2021,3,25,15,20.9,70,Moderate,20,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-03-25 04:00 PM,2021,3,25,16,24.4,77,Moderate,28,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-03-25 05:00 PM,2021,3,25,17,24.2,76,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-03-25 06:00 PM,2021,3,25,18,25.1,78,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-03-25 07:00 PM,2021,3,25,19,24,76,Moderate,23,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-03-25 08:00 PM,2021,3,25,20,22.5,73,Moderate,21,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-03-25 09:00 PM,2021,3,25,21,24.2,76,Moderate,26,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-03-25 10:00 PM,2021,3,25,22,23.1,74,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-03-25 11:00 PM,2021,3,25,23,23.5,75,Moderate,24,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2021-03-26 12:00 AM,2021,3,26,0,22.2,72,Moderate,20,UG/M3,1 Hr,Valid
